time_left_sec,time_spent_ratio,eval_unified,complexity_material_norm,eval_volatility_norm,time_eval_volatility_int,color_white
1.0605149108623448,-0.7124438718764114,-0.0078708882282052,0.4815220014860258,-0.5078817059084664,-0.4763877266130348,1
-0.6097767705385211,0.6223162223994829,-0.0281449357631662,-2.0332224858595054,-0.6886477088589668,-0.4924657894905543,0
-0.3288408608227791,1.520497263451901,-0.0041361952612387,-0.0988036494398659,-0.3790385074998007,-0.266618551292278,0
-0.01214947168867,-1.3745018575641017,-0.0281449357631662,1.2552895360538816,-0.5856535635032047,-0.4924657894905543,1
1.2248198519991274,-0.2811552185565035,-0.0052032503946577,1.3036500069643724,-0.3946864888090181,-0.4885864169737922,0
-1.8143958985620812,-0.4111778456757791,-0.2167469305949745,-1.2594549512916495,-0.4671679289447063,-0.1792217434275391,1
-0.7647171813514455,0.3976471773096027,-0.0286784633298757,-0.8242107130972308,-0.4325816739469057,-0.25422068402329,1
-0.0010822994877466,-0.5874040200772239,-0.016674093078912,0.5782429433070074,-0.5856535635032047,-0.4924657894905543,1
-1.386181466480208,-0.5604756331884796,-0.017741148212331,0.0462777632916068,-0.0102799237341814,0.333046628269202,1
-0.0393917417217117,-0.8924451741772627,-0.1359175042384852,-0.0020827076188839,0.8395707388066566,0.4183805839150635,0
0.9115337466191484,0.8284673645827786,0.1263112947992339,-0.29224553308183,-0.4123920583290714,-0.448920512350774,1
-0.9468998621974114,1.3471577713710805,-0.2231492613954885,-2.0332224858595054,0.0720033451066836,0.2791341104435053,0
-0.2394521622768611,0.0035189155439807,-0.0734947789334737,1.061847652411918,-0.424004073369493,-0.4485610490370157,0
0.5641948036978672,1.9621331209636428,0.0113361041733367,0.6749638851279894,-0.3686196777679941,-0.3907751261725536,1
-1.471313560333463,0.1575155457683465,0.0841626170291834,-0.29224553308183,1.0841180799833865,1.7344064726078396,1
0.4007411834996175,0.0595313455042462,0.0697573727280269,0.8200452978594622,1.0163770309232516,0.1777968172496829,1
-0.8660243730368191,-1.9689893059144523,0.0481495062762922,-0.7758502421867398,-0.643919722945908,-0.448761664518971,0
1.298884773651459,-1.6633521126199609,-0.0238767152294902,1.3520104778748632,-0.6238187371940221,-0.4924657894905543,1
1.2656832570486896,-0.7217006391981872,-0.0110720536284622,1.1102081233224088,-0.0466441056580378,-0.4924657894905543,1
-1.0269240304194711,-1.0431605109707185,0.0852296721626025,-0.0020827076188839,-0.3919296805566159,-0.1805301457627849,0
0.4475638351189079,1.9621331209636428,-0.0361478492638087,0.9651267105909356,-0.6536452919785976,-0.4794615441817369,0
-0.6957601853303088,0.6274966503400605,0.0302763327915239,-1.7430596603965594,0.089569028545832,0.2068511947817955,0
-0.3492725633475605,1.140338054192461,-0.019875258479169,-0.29224553308183,-0.5624447000316286,-0.3992171119831386,0
-0.0172573973198652,-0.445512403971351,-0.0193417309124595,1.3520104778748632,-0.5820282498319767,-0.4924657894905543,1
0.5063049798776538,0.5295829425329176,-0.0537542589652222,0.3848010596650437,-0.4789287946356693,-0.420229448877198,1
-0.2998959489126723,0.2429797357166903,-0.0105385260617527,1.3520104778748632,-0.3615025476689955,-0.4229984983818062,1
-0.7110839622238947,-0.9824792591893756,-0.001735321211046,-0.29224553308183,-0.373306125327239,-0.2068674816109949,1
-1.660519638922323,-0.8845907064578633,-1.3459580255356314,-1.6463387185755776,3.4129866024775306,4.666538519773419,0
-0.2718023579410983,-1.1691304593293323,-4.462868752457867,-1.0660130676496855,3.4129866024775306,2.391653384845292,0
